name,location,area,urlinf,imginf
夢絃峡温泉（むげんきょう）,京都府,近畿,https://www.yukoyuko.net/onsen/2106,https://static.yukoyuko.net/images/onsen/onsen_2106_0001.jpg
佐伯温泉（さいき）,大分県,九州,https://www.yukoyuko.net/onsen/2107,https://static.yukoyuko.net/images/onsen/onsen_2107_0001.jpg
七里田温泉（しちりだ）,大分県,九州,https://www.yukoyuko.net/onsen/2108,https://static.yukoyuko.net/images/onsen/onsen_2108_0001.jpg
宮津羽衣温泉（宮津の湯らゆら）（みやづはごろも）,京都府,近畿,https://www.yukoyuko.net/onsen/2109,https://static.yukoyuko.net/images/onsen/onsen_2109_0001.jpg
白丹温泉（しらに）,大分県,九州,https://www.yukoyuko.net/onsen/2110,https://static.yukoyuko.net/images/onsen/onsen_2110_0001.jpg
白水鉱泉温泉（しらみずこうせん）,大分県,九州,https://www.yukoyuko.net/onsen/2111,https://static.yukoyuko.net/images/onsen/onsen_2111_0001.jpg
奥橋立伊根温泉（おくはしだていね）,京都府,近畿,https://www.yukoyuko.net/onsen/2112,https://static.yukoyuko.net/images/onsen/onsen_2112_0001.jpg
塚原温泉（つかはら）,大分県,九州,https://www.yukoyuko.net/onsen/2113,https://static.yukoyuko.net/images/onsen/onsen_2113_0001.jpg
西谷温泉（にしたに）,大分県,九州,https://www.yukoyuko.net/onsen/2114,https://static.yukoyuko.net/images/onsen/onsen_2114_0001.jpg
浜詰温泉（はまづめ）,京都府,近畿,https://www.yukoyuko.net/onsen/2115,https://static.yukoyuko.net/images/onsen/onsen_2115_0001.jpg
鴻の鶴温泉（丹後町間人温泉郷）（こうのつる（たんごちょうたいざ））,京都府,近畿,https://www.yukoyuko.net/onsen/2116,https://static.yukoyuko.net/images/onsen/onsen_2116_0001.jpg
法華院温泉（ほっけいん）,大分県,九州,https://www.yukoyuko.net/onsen/2117,https://static.yukoyuko.net/images/onsen/onsen_2117_0001.jpg
ひよし温泉（ひよし）,京都府,近畿,https://www.yukoyuko.net/onsen/2118,https://static.yukoyuko.net/images/onsen/onsen_2118_0001.jpg
真玉温泉（またま）,大分県,九州,https://www.yukoyuko.net/onsen/2119,https://static.yukoyuko.net/images/onsen/onsen_2119_0001.jpg
久美浜温泉（久美の浜温泉郷）（くみのはま（くみのはま））,京都府,近畿,https://www.yukoyuko.net/onsen/2121,https://static.yukoyuko.net/images/onsen/onsen_2121_0001.jpg
六ケ迫鉱泉（鷺ヶ迫温泉）（ろっかさここうせん）,大分県,九州,https://www.yukoyuko.net/onsen/2122,https://static.yukoyuko.net/images/onsen/onsen_2122_0001.jpg
赤瀬温泉（あかせ）,熊本県,九州,https://www.yukoyuko.net/onsen/2123,https://static.yukoyuko.net/images/onsen/onsen_2123_0001.jpg
一勝地温泉（いっちょうち）,熊本県,九州,https://www.yukoyuko.net/onsen/2124,https://static.yukoyuko.net/images/onsen/onsen_2124_0001.jpg
産山温泉（うぶやま）,熊本県,九州,https://www.yukoyuko.net/onsen/2125,https://static.yukoyuko.net/images/onsen/onsen_2125_0001.jpg
扇温泉（おうぎ）,熊本県,九州,https://www.yukoyuko.net/onsen/2126,https://static.yukoyuko.net/images/onsen/onsen_2126_0001.jpg
御湯船温泉（おゆぶね）,熊本県,九州,https://www.yukoyuko.net/onsen/2127,https://static.yukoyuko.net/images/onsen/onsen_2127_0001.jpg
金桁温泉（かなけた）,熊本県,九州,https://www.yukoyuko.net/onsen/2128,https://static.yukoyuko.net/images/onsen/onsen_2128_0001.jpg
くらま温泉（くらま）,京都府,近畿,https://www.yukoyuko.net/onsen/2129,https://static.yukoyuko.net/images/onsen/onsen_2129_0001.jpg
河内温泉（かわち）,熊本県,九州,https://www.yukoyuko.net/onsen/2130,https://static.yukoyuko.net/images/onsen/onsen_2130_0001.jpg
菊鹿温泉（きくか）,熊本県,九州,https://www.yukoyuko.net/onsen/2131,https://static.yukoyuko.net/images/onsen/onsen_2131_0001.jpg
熊入温泉（くまいり）,熊本県,九州,https://www.yukoyuko.net/onsen/2132,https://static.yukoyuko.net/images/onsen/onsen_2132_0001.jpg
合志温泉（こうし）,熊本県,九州,https://www.yukoyuko.net/onsen/2133,https://static.yukoyuko.net/images/onsen/onsen_2133_0001.jpg
久木野温泉（くぎの）,熊本県,九州,https://www.yukoyuko.net/onsen/2134,https://static.yukoyuko.net/images/onsen/onsen_2134_0001.jpg
七城温泉（しちじょう）,熊本県,九州,https://www.yukoyuko.net/onsen/2135,https://static.yukoyuko.net/images/onsen/onsen_2135_0001.jpg
神野温泉（久美の浜温泉郷）（じんの（くみのはま））,京都府,近畿,https://www.yukoyuko.net/onsen/2137,https://static.yukoyuko.net/images/onsen/onsen_2137_0001.jpg
託麻温泉（たくま）,熊本県,九州,https://www.yukoyuko.net/onsen/2139,https://static.yukoyuko.net/images/onsen/onsen_2139_0001.jpg
丹後奥伊根温泉（たんごおくいね）,京都府,近畿,https://www.yukoyuko.net/onsen/2140,https://static.yukoyuko.net/images/onsen/onsen_2140_0001.jpg
西合志温泉（にしごうし）,熊本県,九州,https://www.yukoyuko.net/onsen/2141,https://static.yukoyuko.net/images/onsen/onsen_2141_0001.jpg
計石温泉（はかりいし）,熊本県,九州,https://www.yukoyuko.net/onsen/2142,https://static.yukoyuko.net/images/onsen/onsen_2142_0001.jpg
本渡温泉（ほんど）,熊本県,九州,https://www.yukoyuko.net/onsen/2143,https://static.yukoyuko.net/images/onsen/onsen_2143_0001.jpg
坊中温泉（ぼうちゅう）,熊本県,九州,https://www.yukoyuko.net/onsen/2144,https://static.yukoyuko.net/images/onsen/onsen_2144_0001.jpg
湯前温泉（ゆのまえ）,熊本県,九州,https://www.yukoyuko.net/onsen/2145,https://static.yukoyuko.net/images/onsen/onsen_2145_0001.jpg
安楽温泉（新川渓谷温泉）（あんらく（しんかわけいこくきょう））,鹿児島県,九州,https://www.yukoyuko.net/onsen/2147,https://static.yukoyuko.net/images/onsen/onsen_2147_0001.jpg
大口温泉（おおくち）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2148,https://static.yukoyuko.net/images/onsen/onsen_2148_0001.jpg
大村温泉（おおむら）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2150,https://static.yukoyuko.net/images/onsen/onsen_2150_0001.jpg
加治木温泉（かじき）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2151,https://static.yukoyuko.net/images/onsen/onsen_2151_0001.jpg
鹿屋大平温泉（かのやたいへい）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2152,https://static.yukoyuko.net/images/onsen/onsen_2152_0001.jpg
川尻温泉（かわりし）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2154,https://static.yukoyuko.net/images/onsen/onsen_2154_0001.jpg
観音滝温泉（かんのんだき）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2155,https://static.yukoyuko.net/images/onsen/onsen_2155_0001.jpg
楠川温泉（くすがわ）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2157,https://static.yukoyuko.net/images/onsen/onsen_2157_0001.jpg
栗野岳温泉（くりのだけ）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2159,https://static.yukoyuko.net/images/onsen/onsen_2159_0001.jpg
郡山温泉（こおりやま）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2160,https://static.yukoyuko.net/images/onsen/onsen_2160_0001.jpg
栄之尾温泉（霧島温泉郷）（さかえのお（きりしま））,鹿児島県,九州,https://www.yukoyuko.net/onsen/2161,https://static.yukoyuko.net/images/onsen/onsen_2161_0001.jpg
坂本温泉（さかもと）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2162,https://static.yukoyuko.net/images/onsen/onsen_2162_0001.jpg
城山温泉（しろやま）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2167,https://static.yukoyuko.net/images/onsen/onsen_2167_0001.jpg
新川温泉（新川渓谷温泉郷）（しんかわ（しんかわけいこく））,鹿児島県,九州,https://www.yukoyuko.net/onsen/2168,https://static.yukoyuko.net/images/onsen/onsen_2168_0001.jpg
諏訪温泉（すわ）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2170,https://static.yukoyuko.net/images/onsen/onsen_2170_0001.jpg
谷山温泉（たにやま）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2172,https://static.yukoyuko.net/images/onsen/onsen_2172_0001.jpg
種子島温泉（たねがしま）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2173,https://static.yukoyuko.net/images/onsen/onsen_2173_0001.jpg
長島温泉（鹿児島県）（ながしま）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2176,https://static.yukoyuko.net/images/onsen/onsen_2176_0001.jpg
成川温泉（なりかわ）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2177,https://static.yukoyuko.net/images/onsen/onsen_2177_0001.jpg
ねじめ温泉（ねじめ）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2178,https://static.yukoyuko.net/images/onsen/onsen_2178_0001.jpg
浜平温泉（はまびら）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2179,https://static.yukoyuko.net/images/onsen/onsen_2179_0001.jpg
日之出温泉（新川渓谷温泉郷）（ひので（しんかわけいこく））,鹿児島県,九州,https://www.yukoyuko.net/onsen/2181,https://static.yukoyuko.net/images/onsen/onsen_2181_0001.jpg
吹上温泉（鹿児島県）（ふきあげ）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2183,https://static.yukoyuko.net/images/onsen/onsen_2183_0001.jpg
宮之城ちくりん温泉（みやのじょうちくりん）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2184,https://static.yukoyuko.net/images/onsen/onsen_2184_0001.jpg
山川天然砂むし温泉（やまがわてんねんすなむし）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2185,https://static.yukoyuko.net/images/onsen/onsen_2185_0001.jpg
湯川内温泉（ゆがわち）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2186,https://static.yukoyuko.net/images/onsen/onsen_2186_0001.jpg
湯島温泉（ゆしま）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2187,https://static.yukoyuko.net/images/onsen/onsen_2187_0001.jpg
湯之尾温泉（ゆのお）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2188,https://static.yukoyuko.net/images/onsen/onsen_2188_0001.jpg
湯之野温泉（ゆのの）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2189,https://static.yukoyuko.net/images/onsen/onsen_2189_0001.jpg
吉田温泉（鹿児島県）（よしだ）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2190,https://static.yukoyuko.net/images/onsen/onsen_2190_0001.jpg
吉松温泉郷（よしまつ）,鹿児島県,九州,https://www.yukoyuko.net/onsen/2191,https://static.yukoyuko.net/images/onsen/onsen_2191_0001.jpg
桃の木温泉（もものき）,山梨県,中部,https://www.yukoyuko.net/onsen/2195,https://static.yukoyuko.net/images/onsen/onsen_2195_0001.jpg
広田温泉（ひろた）,新潟県,中部,https://www.yukoyuko.net/onsen/2197,https://static.yukoyuko.net/images/onsen/onsen_2197_0001.jpg
奈良田温泉（ならだ）,山梨県,中部,https://www.yukoyuko.net/onsen/2245,https://static.yukoyuko.net/images/onsen/onsen_2245_0001.jpg
天恵泉（てんけいせん）,山梨県,中部,https://www.yukoyuko.net/onsen/2246,https://static.yukoyuko.net/images/onsen/onsen_2246_0001.jpg
たかねの湯（たかねのゆ）,山梨県,中部,https://www.yukoyuko.net/onsen/2247,https://static.yukoyuko.net/images/onsen/onsen_2247_0001.jpg
泉温泉健康センター（いずみけんこうせんたー）,山梨県,中部,https://www.yukoyuko.net/onsen/2248,https://static.yukoyuko.net/images/onsen/onsen_2248_0001.jpg
韮崎旭温泉（にらさきあさひ）,山梨県,中部,https://www.yukoyuko.net/onsen/2249,https://static.yukoyuko.net/images/onsen/onsen_2249_0001.jpg
八ヶ岳南麓温泉（やつがたけなんろく）,山梨県,中部,https://www.yukoyuko.net/onsen/2250,https://static.yukoyuko.net/images/onsen/onsen_2250_0001.jpg
裂石温泉（さけいし）,山梨県,中部,https://www.yukoyuko.net/onsen/2251,https://static.yukoyuko.net/images/onsen/onsen_2251_0001.jpg
みさかの湯（みさかのゆ）,山梨県,中部,https://www.yukoyuko.net/onsen/2252,https://static.yukoyuko.net/images/onsen/onsen_2252_0001.jpg
丹波山温泉　のめこい湯（たばやま のめこいゆ）,山梨県,中部,https://www.yukoyuko.net/onsen/2253,https://static.yukoyuko.net/images/onsen/onsen_2253_0001.jpg
秋山雛鶴の湯（あきやまひなつるのゆ）,山梨県,中部,https://www.yukoyuko.net/onsen/2254,https://static.yukoyuko.net/images/onsen/onsen_2254_0001.jpg
富士西湖温泉（ふじさいこ）,山梨県,中部,https://www.yukoyuko.net/onsen/2255,https://static.yukoyuko.net/images/onsen/onsen_2255_0001.jpg
むかわの湯（むかわのゆ）,山梨県,中部,https://www.yukoyuko.net/onsen/2256,https://static.yukoyuko.net/images/onsen/onsen_2256_0001.jpg
富士青木ヶ原樹海温泉（ふじあおきがはらじゅかい）,山梨県,中部,https://www.yukoyuko.net/onsen/2257,https://static.yukoyuko.net/images/onsen/onsen_2257_0001.jpg
雨畑湖温泉（あめはたこ）,山梨県,中部,https://www.yukoyuko.net/onsen/2258,https://static.yukoyuko.net/images/onsen/onsen_2258_0001.jpg
蓼科温泉　石遊の湯（たてしな いしやすのゆ）,長野県,中部,https://www.yukoyuko.net/onsen/2260,https://static.yukoyuko.net/images/onsen/onsen_2260_0001.jpg
ふじやま温泉（ふじやま）,山梨県,中部,https://www.yukoyuko.net/onsen/2261,https://static.yukoyuko.net/images/onsen/onsen_2261_0001.jpg
甲府昭和温泉（こうふしょうわ）,山梨県,中部,https://www.yukoyuko.net/onsen/2262,https://static.yukoyuko.net/images/onsen/onsen_2262_0001.jpg
左沢温泉（あてらさわ）,山形県,東北,https://www.yukoyuko.net/onsen/2263,https://static.yukoyuko.net/images/onsen/onsen_2263_0001.jpg
泡の湯温泉（あわのゆ）,山形県,東北,https://www.yukoyuko.net/onsen/2264,https://static.yukoyuko.net/images/onsen/onsen_2264_0001.jpg
飯田温泉（いいだ）,山形県,東北,https://www.yukoyuko.net/onsen/2265,https://static.yukoyuko.net/images/onsen/onsen_2265_0001.jpg
飯森山温泉（いいもりやま）,山形県,東北,https://www.yukoyuko.net/onsen/2266,https://static.yukoyuko.net/images/onsen/onsen_2266_0001.jpg
白川温泉（山形）（しらかわ）,山形県,東北,https://www.yukoyuko.net/onsen/2267,https://static.yukoyuko.net/images/onsen/onsen_2267_0001.jpg
辰ケ湯温泉（たつがゆ）,山形県,東北,https://www.yukoyuko.net/onsen/2268,https://static.yukoyuko.net/images/onsen/onsen_2268_0001.jpg
大野目温泉（だいのめ）,山形県,東北,https://www.yukoyuko.net/onsen/2269,https://static.yukoyuko.net/images/onsen/onsen_2269_0001.jpg
湯端温泉（ゆばた）,群馬県,関東,https://www.yukoyuko.net/onsen/2300,https://static.yukoyuko.net/images/onsen/onsen_2300_0001.jpg
寄居山温泉（よりいやま）,群馬県,関東,https://www.yukoyuko.net/onsen/2301,https://static.yukoyuko.net/images/onsen/onsen_2301_0001.jpg
岩下温泉（いわした）,山梨県,中部,https://www.yukoyuko.net/onsen/2350,https://static.yukoyuko.net/images/onsen/onsen_2066_0001.jpg
三富温泉郷（みとみ）,山梨県,中部,https://www.yukoyuko.net/onsen/2351,https://static.yukoyuko.net/images/onsen/onsen_2351_0001.jpg
深沢温泉（山梨県）（ふかさわ）,山梨県,中部,https://www.yukoyuko.net/onsen/2353,https://static.yukoyuko.net/images/onsen/onsen_2353_0001.jpg
藪の湯温泉（やぶのゆ）,山梨県,中部,https://www.yukoyuko.net/onsen/2354,https://static.yukoyuko.net/images/onsen/onsen_2354_0001.jpg
青木鉱泉（あおきこうせん）,山梨県,中部,https://www.yukoyuko.net/onsen/2355,https://static.yukoyuko.net/images/onsen/onsen_2355_0001.jpg
十谷温泉（じっこく）,山梨県,中部,https://www.yukoyuko.net/onsen/2357,https://static.yukoyuko.net/images/onsen/onsen_2357_0001.jpg
湯沢温泉（ゆざわ）,山梨県,中部,https://www.yukoyuko.net/onsen/2358,https://static.yukoyuko.net/images/onsen/onsen_2358_0001.jpg
十枚荘温泉（じゅうまいそう）,山梨県,中部,https://www.yukoyuko.net/onsen/2359,https://static.yukoyuko.net/images/onsen/onsen_2359_0001.jpg
内船温泉（うちぶな）,山梨県,中部,https://www.yukoyuko.net/onsen/2360,https://static.yukoyuko.net/images/onsen/onsen_2360_0001.jpg
佐野川温泉（さのがわ）,山梨県,中部,https://www.yukoyuko.net/onsen/2361,https://static.yukoyuko.net/images/onsen/onsen_2361_0001.jpg
竜王ラドン温泉（りゅうおうらどん）,山梨県,中部,https://www.yukoyuko.net/onsen/2362,https://static.yukoyuko.net/images/onsen/onsen_2362_0001.jpg
須玉の湯（すだまのゆ）,山梨県,中部,https://www.yukoyuko.net/onsen/2363,https://static.yukoyuko.net/images/onsen/onsen_2363_0001.jpg
はやぶさ温泉（はやぶさ）,山梨県,中部,https://www.yukoyuko.net/onsen/2364,https://static.yukoyuko.net/images/onsen/onsen_2364_0001.jpg
芭蕉 月待ちの湯（ばしょう つきまちのゆ）,山梨県,中部,https://www.yukoyuko.net/onsen/2365,https://static.yukoyuko.net/images/onsen/onsen_2365_0001.jpg
多摩源流 小菅の湯（たまげんりゅう こすげのゆ）,山梨県,中部,https://www.yukoyuko.net/onsen/2366,https://static.yukoyuko.net/images/onsen/onsen_2366_0001.jpg
上九の湯（かみくのゆ）,山梨県,中部,https://www.yukoyuko.net/onsen/2367,https://static.yukoyuko.net/images/onsen/onsen_2367_0001.jpg
まほらの湯（まほらのゆ）,山梨県,中部,https://www.yukoyuko.net/onsen/2368,https://static.yukoyuko.net/images/onsen/onsen_2368_0001.jpg
